
更多免费直播源，关注微信群lfy4482暗号”加群”
灣灣頻道,#genre#
翡翠台,http://185.207.176.189:8080/channels/tv-81/mpeg.2ts	
翡翠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1	
翡翠台,http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&Fsv_chan_hls_se_idx=188&Fsv_ctype=LIVES&version=9&Fsv_rate_id=1&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&Provider_id=00000000&Fsv_filetype=1&Fsv_ShiftEnable=0&Fsv_SV_PARAM1=0&Fsv_ShiftTsp=240&Fsv_CMSID=00000000&AuthInfo=P2ZSH2gNMZ8aiVfV%2BjCYczoGsAYoDo4KY5I3eHfJhGTKdSzgLwCHoSet9it9fXrMLwehJxh9gmO%2F%0AOFrWyxI%2BtteLTJnZKT7Lg8BRYQNXMQU%3D%0A	
#https://cdn.hkdtmb.com/hls/81/index.m3u8#http://185.207.176.189:8080/channels/tv-81/playlist.m3u8	
翡翠台J2HK,https://cdn.hkdtmb.com/hls/82/index.m3u8	
明珠台,https://cdn.hkdtmb.com/hls/84/index.m3u8	
明珠台,https://cdn.hkdtmb.com/hls/84/index.m3u8	
明珠台,http://185.207.176.189:8080/channels/tv-84/mpeg.2ts	
明珠台,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1	
#https://cdn.hkdtmb.com/hls/84/index.m3u8#http://185.207.176.189:8080/channels/tv-84/playlist.m3u8#https://cdn.hkdtmb.com/hls/84b/index.m3u8	
	
星空衛視,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=233	
星空衛視,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1	
	
星空衛視,rtmp://58.200.131.2:1935/livetv/startv	
星空音樂,rtmp://58.200.131.3:1935/livetv/channelv	
天映經典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8	
天映頻道,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8	
凤凰資訊,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8$JS1080P#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225901/index.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8#http://117.169.120.138:8080/live/fhzixun/.m3u8#http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8#http://117.169.120.138:8080/live/fhzixun/index.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#rtmp://58.200.131.2:1935/livetv/fhzx	
中天新聞,http://seb.sason.top/sc/ztxw_fhd.m3u8	
星空衛視,rtmp://58.200.131.2:1935/livetv/startv#rtmp://ivi.bupt.edu.cn:1935/livetv/startv#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#https://itv.ahcme.edu.cn/hls/startv.m3u8#rtmp://58.200.131.2:1935/livetv/startv#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=233	
凤凰電影台,rtmp://58.200.131.2:1935/livetv/fhdy#rtmp://ivi.bupt.edu.cn/livetv/fhdy	
	
FoxFamily,https://livecdn.fptplay.net/hda/foxfamilymovies_hls.smil/chunklist_b2500000.m3u8	
澳視澳門,http://61.244.22.5/ch1/_definst_/ch1.live/playlist.m3u8	
澳門衛星,http://61.244.22.5/ch3/_definst_/ch3.live/playlist.m3u8	
澳門資訊,http://61.244.22.5/ch5/_definst_/info_ch5.live/playlist.m3u8	
澳視澳門(720p),http://61.244.22.4/ch1/ch1.live/playelist.m3u8	
澳門1(720p),http://61.244.22.4/ch3/ch3.live/playelist.m3u8	
澳門2(720p),http://61.244.22.4/ch2/ch2.live/playelist.m3u8	
美國中文電視,https://jpts.sinovision.net/livestream.m3u8	
耀才財經,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8	
TVB星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8	
中國環球電視,http://live.cgtn.com/500/prog_index.m3u8	
香港衛視文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8	
耀才財經台1,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000	
無線新聞,https://cdn.hkdtmb.com/hls/83/index.m3u8	
無線財經,https://cdn.hkdtmb.com/hls/85/index.m3u8	
Sukan,http://50.7.161.82:8278/streams/d/rtm_pye/playlist.m3u8
NTV7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
NTV7HD,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
SonyHD,http://50.7.161.82:8278/streams/d/SetOne/playlist.m3u8
双星HD,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
Astro双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
TV1HD,http://50.7.161.82:8278/streams/d/TV1/playlist.m3u8
TV2HD,http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
TV3,http://50.7.161.82:8278/streams/d/TV3/playlist.m3u8
8TV,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
八度空间HD,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
TV8HD,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
TV9HD,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
星河频道,http://50.7.161.82:8278/streams/d/Xinhe/./playlist.m3u8


🇲🇾馬來西亞,#genre#

AstroAEC,http://50.7.161.82:8277/streams/d/aec_pye/playlist.m3u8
AstroAOD,http://50.7.161.82:8277/streams/d/aod_pye/playlist.m3u8
AstroIQIYI,http://50.7.161.82:8277/streams/d/iqiyi_pye/playlist.m3u8
Astro雙星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
Astro全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
Astro小太陽,http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
AstroAwani,http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
DramaSangat,http://50.7.161.82:8278/streams/d/Dsangat/playlist.m3u8
AstroRia,http://50.7.161.82:8278/streams/d/ria_pye/playlist.m3u8
AstroPrima,http://50.7.161.82:8278/streams/d/Prima/playlist.m3u8
AstroOasis,http://50.7.161.82:8278/streams/d/Oasis/playlist.m3u8
AstroCitra,http://50.7.161.82:8278/streams/d/Citra/playlist.m3u8
AstroAwani,http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
Astrosupersport,http://43.128.9.168/jjtv.php?id=108
Astrosupersport2,http://43.128.9.168/jjtv.php?id=109
Astrosupersport3,http://43.128.9.168/jjtv.php?id=110
Astrosupersport4,http://43.128.9.168/jjtv.php?id=111
Astrosupersport5,http://43.128.9.168/jjtv.php?id=112
NauraHD,http://50.7.161.82:8278/streams/d/Naura/playlist.m3u8
8TV,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
BernamaTV,http://50.7.161.82:8278/streams/d/Bernama/playlist.m3u8
BOO,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
NTV7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
TV1,http://50.7.161.82:8278/streams/d/TV1/playlist.m3u8
TV2,http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
TV3,http://50.7.161.82:8278/streams/d/TV3/playlist.m3u8
TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
Oh!Khd,http://50.7.161.82:8278/streams/d/Ohk/playlist.m3u8
SonyOne50,http://50.7.161.82:8278/streams/d/SetOne/playlist.m3u8
HGTV,http://50.7.161.82:8278/streams/d/HGTV/playlist.m3u8
KBSWORLD,http://50.7.161.82:8278/streams/d/KBS/playlist.m3u8
TVNHD,http://50.7.161.82:8278/streams/d/TVN/playlist.m3u8
HBOMalaysia,http://50.7.161.82:8278/streams/d/Hbo/playlist.m3u8
Celestial天映經典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
Celestial天映頻道,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
ANIMALPLANET,http://50.7.161.82:8278/streams/d/AnimalPlanet/playlist.m3u8
NATGEOwild,http://50.7.161.82:8278/streams/d/Natgeowild/playlist.m3u8
Arena,http://50.7.161.82:8278/streams/d/arena_pye/playlist.m3u8
Sukan,http://50.7.161.82:8278/streams/d/rtm_pye/playlist.m3u8
RTMSports,http://50.7.161.82:8278/streams/d/rtm_pye/playlist.m3u8
8TV,http://194.233.73.66:2082/freehitv/freehitv/10
8TV,http://194.233.73.66:2082/freehitv/freehitv/9
FOXLIFE,http://194.233.73.66:2082/freehitv/freehitv/28
WBFILM,http://194.233.73.66:2082/freehitv/freehitv/31
GOLF,http://194.233.73.66:2082/freehitv/freehitv/34
STARSPORTS,http://194.233.73.66:2082/freehitv/freehitv/35
TRUELLIV,http://194.233.73.66:2082/freehitv/freehitv/39
WWE摔角,http://194.233.73.66:2082/freehitv/freehitv/38
IQIYI,http://194.233.73.66:2082/freehitv/freehitv/44
Oh!K,http://194.233.73.66:2082/freehitv/freehitv/45

🇯🇵日本頻道,#genre#
NHKWorldJapan,https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
GEM,http://210.210.155.35:80/uq2663/h/h19/01.m3u8
NHKWORLDTV[1920*1080],https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHKChineseVision[1280*720],https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
AnimaxJapan(VietnameseSubs)[1280*720],https://livecdn.fptplay.net/hda3/animaxport_2000.stream/playlist.m3u8
CGNTVJapan[1280*720],http://cgntv-glive.ofsdelivery.net/live/cgntv_jp/playlist.m3u8
GTNTyphome(EnglishSubs)[Not24/7][1280*720],https://gorilla.gaki-no-tsukai.eu/hls/test.m3u8
NewJapanProWrestlingWorld[1280*720],https://aka-amd-njpwworld-hls-enlive.akamaized.net/hls/video/njpw_en/njpw_en_channel01_3/playlist_DVR.m3u8
日本購物1[1280*720],http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
WeatherNews[1280*720],https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8
GunmaTV[1280*720],https://movie.mcas.jp/switcher/smil:mcas8.smil/master.m3u8
TokyoMX1[1280*720][1280*720],http://movie.mcas.jp/mcas/mx1_2/chunklist.m3u8
TokyoMX2[1280*720][1280*720],http://movie.mcas.jp/mcas/mx2_2/chunklist.m3u8
ウェザーニュース[1280*720][1280*720],http://movie.mcas.jp/mcas/wn1_2/master.m3u8
シネフィルWOWOW[1280*720][1280*720],http://203.162.235.41:16916
ジャパネットチャンネルDX[1280*720][1280*720],http://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index_1200.m3u8
テレビ東京[1280*720][1280*720],http://203.162.235.41:16908
フジテレビ[1280*720][1280*720],http://203.162.235.41:16904
NHKWorldHD,p5p://fccs.123178.top:9906/6044741d0000e8b9017873ff81c638cb.ts
NHKWorldHD,p5p://fccs.123178.top:9906/6044741d0000e8b9017873ff81c638cb.ts
NHK-綜合,p5p://fccs.123178.top:9906/606ad628000168f9020856b5c61b191f.ts
NHK-綜合,p5p://fccs.123178.top:9906/606ad628000168f9020856b5c61b191f.ts
日テレ,p5p://fccs.123178.top:9906/606ad1b0000f259301f6e57a73c17bf6.ts
日テレ,p5p://fccs.123178.top:9906/606ad1b0000f259301f6e57a73c17bf6.ts
フジテレビ,p5p://fccs.123178.top:9906/606ad3be000380a701fee92f192a715c.ts
フジテレビ,p5p://fccs.123178.top:9906/606ad3be000380a701fee92f192a715c.ts
TOKYOMX,p5p://fccs.123178.top:9906/606ad3e4000d7baa01ff802d7df770e3.ts
TOKYOMX,p5p://fccs.123178.top:9906/606ad3e4000d7baa01ff802d7df770e3.ts
BSアニマックス,p5p://fccs.123178.top:9906/606ad7aa00025856020e3ac345df82b5.ts
BSアニマックス,p5p://fccs.123178.top:9906/606ad57c000861930205b89ef48f3493.ts
BSアニマックス,p5p://fccs.123178.top:9906/606ad7aa00025856020e3ac345df82b5.ts
BSアニマックス,p5p://fccs.123178.top:9906/606ad57c000861930205b89ef48f3493.ts
MBS毎日放送,p5p://fccs.123178.top:9906/61334380000b077b052a6ef20a75cba9
ホ-ムドラマチャンネル,p5p://fccs.123178.top:9906/606ad4b3000254650202a5ea92a8c504.ts
ホ-ムドラマチャンネル,p5p://fccs.123178.top:9906/606ad4b3000254650202a5ea92a8c504.ts
テレビ大阪,p5p://fccs.123178.top:9906/606ad28c00016d0401fa3d56baa40d3b.ts
テレビ大阪,p5p://fccs.123178.top:9906/606ad28c00016d0401fa3d56baa40d3b.ts
読売テレビ,p5p://fccs.123178.top:9906/606ad2ae000221b901fac2557c559e4a.ts
読売テレビ,p5p://fccs.123178.top:9906/606ad2ae000221b901fac2557c559e4a.ts
NHKBS1,p5p://fccs.123178.top:9906/606b4d900008402e03dac6b66eddb728.ts
NHKBS1,p5p://fccs.123178.top:9906/606b4d900008402e03dac6b66eddb728.ts
NHKBSプレミア,p5p://fccs.123178.top:9906/606ad22a0008ed1d01f8c0729861e9d9.ts
NHKBSプレミア,p5p://fccs.123178.top:9906/606ad22a0008ed1d01f8c0729861e9d9.ts
DisneyXDJapan,p5p://fccs.123178.top:9906/606b4eb7000372a103df45d3fd48b2de.ts
DisneyXDJapan,p5p://fccs.123178.top:9906/606b4eb7000372a103df45d3fd48b2de.ts
DisneyXDJapan,p5p://fccs.123178.top:9906/61302a8a0007ce5412d9dcd227424d50
Music_Japan_TV,p5p://fccs.123178.top:9906/606ad50e000f420302040cb196c70d14.ts
Music_Japan_TV,p5p://fccs.123178.top:9906/606ad50e000f420302040cb196c70d14.ts
BSスカパー！,p5p://fccs.123178.top:9906/606ad3970005635201fe51528e8fc92e.ts
BSスカパー！,p5p://fccs.123178.top:9906/606ad3970005635201fe51528e8fc92e.ts
BSフジ.181,p5p://fccs.123178.top:9906/606ad2cf000e304501fb46531e55a2fb.ts
BSフジ.181,p5p://fccs.123178.top:9906/606ad2cf000e304501fb46531e55a2fb.ts
WOWOWシネマ,p5p://fccs.123178.top:9906/606ad36000073ffc01fd7af4300db17f.ts
WOWOWシネマ,p5p://fccs.123178.top:9906/606ad36000073ffc01fd7af4300db17f.ts
スターチャンネ,p5p://fccs.123178.top:9906/606ad438000efb9d0200c8af4a74fd08.ts
スターチャンネ,p5p://fccs.123178.top:9906/606ad438000efb9d0200c8af4a74fd08.ts
グリーンチャン,p5p://fccs.123178.top:9906/606ad45f000ef80b020161060a0ba882.ts
グリーンチャン,p5p://fccs.123178.top:9906/606ad45f000ef80b020161060a0ba882.ts
TBSテレビ,p5p://fccs.123178.top:9906/606ad64e0006809c0208ec73cefee14b.ts
TBSテレビ,p5p://fccs.123178.top:9906/606ad64e0006809c0208ec73cefee14b.ts
關西テレビ,p5p://fccs.123178.top:9906/606ad18e00032f4601f65d9a65c73485.ts
關西テレビ,p5p://fccs.123178.top:9906/606ad18e00032f4601f65d9a65c73485.ts
テレビ東京,p5p://fccs.123178.top:9906/606ad68b000227aa0209d99e10b32383.ts
テレビ東京,p5p://fccs.123178.top:9906/606ad68b000227aa0209d99e10b32383.ts
テレビ朝日,p5p://fccs.123178.top:9906/606ad6070006955b0207d72069cec474.ts
テレビ朝日,p5p://fccs.123178.top:9906/606ad6070006955b0207d72069cec474.ts
ABSテレビ朝日,p5p://fccs.123178.top:9906/606ad26c000ca30e01f9c335103c65ce.ts
ABSテレビ朝日,p5p://fccs.123178.top:9906/606ad26c000ca30e01f9c335103c65ce.ts
日本映畫専門,p5p://fccs.123178.top:9906/606ad7080002731a020bc1fa261255a8.ts
日本映畫専門,p5p://fccs.123178.top:9906/606ad7080002731a020bc1fa261255a8.ts
JSPORTS1,p5p://fccs.123178.top:9906/606ad5bd0006520c0206b5ffd7614b79.ts
JSPORTS1,p5p://fccs.123178.top:9906/606ad5bd0006520c0206b5ffd7614b79.ts
JSPORTS2,p5p://fccs.123178.top:9906/606ad5df000c1dc902073c4b588dd74d.ts
JSPORTS2,p5p://fccs.123178.top:9906/606ad5df000c1dc902073c4b588dd74d.ts
JSPORTS3,p5p://fccs.123178.top:9906/606ad6b1000f2f2a020a71640ab37d7f.ts
JSPORTS3,p5p://fccs.123178.top:9906/606ad6b1000f2f2a020a71640ab37d7f.ts
JSPORTS4,p5p://fccs.123178.top:9906/606ad6e40009cf36020b373c301e8c53.ts
JSPORTS4,p5p://fccs.123178.top:9906/606ad6e40009cf36020b373c301e8c53.ts
ディズニーチャンネル,p5p://fccs.123178.top:9906/606ad7350009b854020c739e2f736ba0.ts
ディズニーチャンネル,p5p://fccs.123178.top:9906/606ad7350009b854020c739e2f736ba0.ts
スカイA,p5p://fccs.123178.top:9906/606ad4150004092602003d29e945df69.ts
スカイA,p5p://fccs.123178.top:9906/606ad4150004092602003d29e945df69.ts
ＢＳ釣りビジョン,p5p://fccs.123178.top:9906/604402870001f71c099cad43e96233b3
ＢＳ釣りビジョン,p5p://fccs.123178.top:9906/604402870001f71c099cad43e96233b3
ＢＳ釣りビジョン,p5p://fccs.123178.top:9906/612b2de2000a5ad7193ec497cb88e49e
鐵道チャンネル,p5p://fccs.123178.top:9906/61301f7e0002bdc212aeb4a6d540a053
NEWS24,p5p://fccs.123178.top:9906/613021d7000a68ce12b7e24441f4cfb8
スターチャンネル1,p5p://fccs.123178.top:9906/61302b6a000dc2ab12dd4958b77f833b
スーパー！ドラマＴＶＨＤ,p5p://fccs.123178.top:9906/61302d73000db3a012e53c7cd1e9177a
MONDOTVHD,p5p://fccs.123178.top:9906/61302e42000279f712e862347218a36c
ゴルフネットワークHD,p5p://fccs.123178.top:9906/61302f090005152e12eb6c37eeae8bab
ＢＢＣワールドニュース,p5p://fccs.123178.top:9906/61302fe50000be7512eec67bb4ac73da
CNN/USHD,p5p://fccs.123178.top:9906/61303c280001e288131eac7e0db9e362
MusicJapanTVHD,p5p://fccs.123178.top:9906/61303dbc000608d41324d7aeeb17f2bc
MUSICON!TV,p5p://fccs.123178.top:9906/61303f31000d10fd132a8a82dbf19fcf
ヒストリーチャンネル?HD,p5p://fccs.123178.top:9906/61303ffe0001880e132da856261d98a3
ＡＸＮＨＤ海外ドラマ,p5p://fccs.123178.top:9906/613040a4000bb70013303362ae9777c0
ＫＢＳＷｏｒｌｄＨＤ,p5p://fccs.123178.top:9906/61304331000d8a17133a2aa16e1d178f
FIGHTINGTVサムライ,p5p://fccs.123178.top:9906/61302321000a162312bceb3f5534a4ce
スターチャンネル2,p5p://fccs.123178.top:9906/61302bf100033cee12df55fe298918e5
アニマルプラネット,p5p://fccs.123178.top:9906/613023e6000a0a9d12bfecc45913b98d
スターチャンネル３,p5p://fccs.123178.top:9906/61302cc00002634512e27e5f4198b069
ムービープラスＨＤ,p5p://fccs.123178.top:9906/613046f80005a9981348e9f5a21874c2
日テレG+HD,p5p://fccs.123178.top:9906/613047c8000da191134c187f77f21fc5
衛星劇場ＨＤ,p5p://fccs.123178.top:9906/61304873000e01d0134eb4904d6fb4b1
ＧＡOＲＡ　ＨＤ,p5p://fccs.123178.top:9906/613049030004cca61350e4b58ee6c2a0
ディスカバリーチャンネル,p5p://fccs.123178.top:9906/61304c42000cd1f9135d94da13743ea7
旅チャンネルＨＤ,p5p://fccs.123178.top:9906/61304d2b000a9536136122700ecd28a5
ＷＯＷＯＷシネマ,p5p://fccs.123178.top:9906/61304e9b000de7111366c0c9937331df
ＷＯＷＯＷライブ,p5p://fccs.123178.top:9906/61304f540009cbd713699264184e3d03
ＷＯＷＯＷプライム,p5p://fccs.123178.top:9906/613052d00004a56c13772d73557bec0f
テレ朝チャンネル２,p5p://fccs.123178.top:9906/6130534f000a1a9c13791ef03b67dca5
テレ朝チャンネル１,p5p://fccs.123178.top:9906/613053d30008ee23137b2243f0fd5df7
ミュージック?エア,p5p://fccs.123178.top:9906/61305515000a035f13800c5ae54329f3
ＴＢＳチャンネル１,p5p://fccs.123178.top:9906/6130557b000b29c613819b16d82dba18
フジテレビＮＥＸＴ,p5p://fccs.123178.top:9906/613056720008f74d13855f5e8d806907
フジテレビＯＮＥ,p5p://fccs.123178.top:9906/613057db000b71fa138ae22888301964
フジテレビＴＷＯ,p5p://fccs.123178.top:9906/613058a5000034b0138df45883905c5e


🇺🇸海外頻道,#genre#
HGTV居家樂活,http://50.7.161.82:8278/streams/d/HGTV/playlist.m3u8
ChannelV[1280*720],http://livecdn.fptplay.net/foxlive/channelvhd_hls.smil/chunklist_b2500000.m3u8
Outdoor,http://livecdn.fptplay.net/world/outdoorfhd_hls.smil/chunklist_b2500000.m3u8
AFC,https://livecdn.fptplay.net/world/afchd_hls.smil/chunklist_b2500000.m3u8
FOX,https://livecdn.fptplay.net/foxlive/foxlifehd_2000.stream/chunklist.m3u8
索尼動畫,https://livecdn.fptplay.net/hda3/animaxport_2000.stream/.m3u8
國家地理,https://livecdn.fptplay.net/foxlive/natgeohd_hls.smil/chunklist_b2500000.m3u8
DWNews,https://livecdn.fptplay.net/world/dwenglish_hls.smil/chunklist_b2500000.m3u8
FOXHD,https://livecdn.fptplay.net/foxlive/foxhd_hls.smil/chunklist_b2500000.m3u8
FOXMovie,https://livecdn.fptplay.net/foxlive/foxmovieshd_hls.smil/chunklist_b2500000.m3u8
FOXLife,https://livecdn.fptplay.net/foxlive/foxlifehd_2000.stream/chunklist.m3u8
AnimaxHD,https://livecdn.fptplay.net/hda3/animaxport_2000.stream/.m3u8
Outdoor,https://livecdn.fptplay.net/world/outdoorfhd_hls.smil/chunklist_b2500000.m3u8
CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNNInternational,http://93.190.139.35:8278/streams/d/cnn_antik/playlist.m3u8
BBC1,http://93.190.139.35:8278/streams/d/bbc1_antik/playlist.m3u8
BBC2,http://93.190.139.35:8278/streams/d/bbc2_antik/playlist.m3u8
WarnerTVHD,https://www.livedoomovie.com/02_WarnerTVHD_720p/chunklist.m3u8
HISTORYHD,https://www.livedoomovie.com/02_HISTORYHD_720p/chunklist.m3u8
H2HD,https://www.livedoomovie.com/02_H2HD_720p/chunklist.m3u8
GolfHD,https://www.livedoomovie.com/02_golfhd_720p/chunklist.m3u8
FoxSport3,https://www.livedoomovie.com/02_FoxSport3_TH_720p/chunklist.m3u8
FoxSport2,https://www.livedoomovie.com/02_FoxSport2_TH_720p/chunklist.m3u8
FoxSport1,https://www.livedoomovie.com/02_foxsport_720p/chunklist.m3u8
DiscoveryHDWorld,https://www.livedoomovie.com/02_DiscoveryHDWorld/chunklist.m3u8
NHK,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
BBCWorldNews,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8
SKYnews,https://skynews2-plutolive-vo.akamaized.net/cdhlsskynewsamericas/1013/05.m3u8

🏅體育頻道,#genre#
CCTV5,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv5hd/2300000/mnf.m3u8
CCTV5,http://39.134.39.39/PLTV/88888888/224/3221226224/index.m3u8
CCTV5,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv5hd/4000000/mnf.m3u8
CCTV5,http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://39.135.138.60:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://39.135.32.24:6610/000000001000/1000000001000004794/index.m3u8?i
CCTV5,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000064
CCTV5+HD,http://39.135.138.60:18890/PLTV/88888910/224/3221225649/index.m3u8
CCTV5+HD,http://39.134.39.39/PLTV/88888888/224/3221226253/index.m3u8
CCTV5+HD,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000246
CCTV5+HD,http://117.169.124.46:6410/ysten-businessmobile/live/hdcctv05plus/1.m3u8
CCTV5+HD,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv5phd/4000000/mnf.m3u8
CCTV5+HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225649/index.m3u8
精品體育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
超級體育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
超級體育,http://39.134.155.137/PLTV/88888888/224/3221225653/index.m3u8
超級體育,http://39.134.155.153/PLTV/88888888/224/3221225576/index.m3u8
咪咕視頻·PP體育1[1920*1080],http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8
勁爆體育,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/jbtyhd/4000000/mnf.m3u8
魅力足球,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/mlyyhd/4000000/mnf.m3u8
五星體育,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8
新視覺,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/xsjhd/4000000/mnf.m3u8
極速汽車[1920*1080][1920*1080],http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/jsqchd/4000000/mnf.m3u8
